Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Law,Guest_Lecture,Industry,2.0,Weekday,Evening,13,0,0.43677870209338976,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,71,Medium
Tech,Guest_Lecture,Industry,1.5,Weekend,Evening,6,1,0.06003617908569581,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,68,Low
Design,Workshop,Industry,1.5,Weekend,Morning,12,0,0.41285273232647934,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72,Medium
Law,Workshop,Industry,2.0,Weekday,Morning,9,1,0.5452662504366936,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,120,Medium
Tech,Workshop,Alumni,1.0,Weekday,Afternoon,5,1,0.9910175143294473,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,105,Medium
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,14,1,0.9516063069240625,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,142,High
Design,Career_Talk,Industry,1.5,Weekday,Evening,10,1,0.11221157996998654,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,81,Medium
Tech,Workshop,Alumni,2.0,Weekday,Morning,14,1,0.9792661415838638,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,97,Medium
Business,Workshop,Industry,1.0,Weekday,Evening,1,0,0.7546176298564561,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,75,Medium
Design,Workshop,Faculty,2.0,Weekend,Afternoon,4,0,0.6819356566773892,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,57,Low
Law,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,5,1,0.9035609664286015,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,65,Low
Design,Career_Talk,Faculty,1.5,Weekend,Evening,10,0,0.32505547746244445,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,65,Low
Tech,Guest_Lecture,Industry,1.5,Weekday,Afternoon,12,0,0.3993028234965632,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,74,Medium
Business,Workshop,Faculty,1.0,Weekday,Evening,2,1,0.8709469515282927,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,96,Medium
Design,Workshop,Faculty,1.0,Weekday,Evening,3,0,0.10399130072991469,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,61,Low
Music,Workshop,Industry,2.0,Weekday,Evening,10,0,0.7091598472198466,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,81,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Evening,5,1,0.809822190492638,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85,Medium
Design,Guest_Lecture,Industry,1.5,Weekday,Afternoon,10,0,0.8850629530438724,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,106,Medium
Design,Guest_Lecture,Faculty,2.5,Weekday,Afternoon,1,1,0.21917279132258594,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94,Medium
Business,Workshop,Industry,1.0,Weekday,Evening,8,1,0.6792464912077797,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,109,Medium
Design,Career_Talk,Industry,1.5,Weekend,Afternoon,1,0,0.08571796558783784,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37,Low
Law,Workshop,Faculty,1.5,Weekday,Afternoon,14,0,0.8609623315819604,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,83,Medium
Tech,Career_Talk,Alumni,1.0,Weekend,Afternoon,3,1,0.48179937317870025,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,95,Medium
Law,Career_Talk,Industry,2.5,Weekday,Morning,3,0,0.6241649839313531,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,66,Low
Design,Guest_Lecture,Industry,2.5,Weekday,Afternoon,2,1,0.8513754069509892,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,78,Medium
Law,Career_Talk,Industry,1.0,Weekday,Evening,4,0,0.5060237394825966,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60,Low
Tech,Workshop,Faculty,2.5,Weekend,Afternoon,7,0,0.5086585237920649,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,Low
Business,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,9,1,0.4646561222796731,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,116,Medium
Business,Workshop,Alumni,2.5,Weekday,Morning,13,0,0.6006931236201671,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,64,Low
Tech,Guest_Lecture,Industry,2.0,Weekend,Afternoon,13,0,0.7173232448075453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,123,Medium
Design,Workshop,Industry,1.0,Weekend,Afternoon,2,1,0.8051682351922134,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,93,Medium
Tech,Workshop,Industry,1.5,Weekend,Evening,6,0,0.02980348889101514,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,35,Low
Music,Workshop,Industry,2.0,Weekend,Morning,13,0,0.34807726954488594,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,93,Medium
Tech,Workshop,Faculty,1.0,Weekday,Morning,3,1,0.43252752393605387,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,109,Medium
Music,Guest_Lecture,Faculty,1.5,Weekend,Morning,10,0,0.09869339572502811,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,49,Low
Music,Guest_Lecture,Industry,1.5,Weekday,Morning,6,1,0.7516213228836478,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,88,Medium
Music,Workshop,Faculty,1.0,Weekend,Evening,3,0,0.5228757178316474,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83,Medium
Tech,Career_Talk,Industry,1.0,Weekday,Evening,1,1,0.0018827823469366178,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,81,Medium
Business,Career_Talk,Faculty,1.0,Weekday,Evening,5,0,0.6313719432525183,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,82,Medium
Tech,Workshop,Industry,2.0,Weekday,Evening,1,1,0.3390219969909837,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,104,Medium
Tech,Workshop,Faculty,1.5,Weekend,Morning,3,0,0.7268543453136473,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55,Low
Design,Guest_Lecture,Industry,1.5,Weekday,Evening,8,1,0.1796951386455432,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,71,Medium
Law,Guest_Lecture,Alumni,1.0,Weekend,Afternoon,12,1,0.0012094969452912663,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,112,Medium
Business,Workshop,Alumni,1.0,Weekday,Evening,8,1,0.0868239201728519,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,47,Low
Business,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,11,0,0.44040007604098264,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,103,Medium
Law,Workshop,Alumni,1.0,Weekday,Afternoon,2,0,0.7480097448749862,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,78,Medium
Business,Workshop,Industry,2.0,Weekday,Afternoon,5,0,0.6039140349727535,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,51,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Morning,10,1,0.014966600512466677,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,43,Low
Design,Guest_Lecture,Industry,2.0,Weekend,Afternoon,1,0,0.5916082923816323,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,68,Low
Tech,Career_Talk,Alumni,1.5,Weekday,Afternoon,9,0,0.48217352273807057,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,105,Medium
Business,Workshop,Industry,2.0,Weekday,Evening,3,0,0.7965450225460828,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,78,Medium
Tech,Workshop,Industry,1.0,Weekday,Morning,6,0,0.2566660944181641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,69,Low
Tech,Workshop,Faculty,2.0,Weekend,Afternoon,9,0,0.7189313052814318,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,90,Medium
Law,Workshop,Industry,1.0,Weekday,Afternoon,14,0,0.6317767535481437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,139,High
Business,Workshop,Faculty,1.0,Weekend,Morning,2,0,0.6229911252854059,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29,Low
Business,Guest_Lecture,Industry,1.5,Weekday,Afternoon,8,0,0.40555543952883977,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,142,High
Music,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,8,0,0.012848309122307056,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,62,Low
Business,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,1,0,0.18764229178860936,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,59,Low
Business,Workshop,Faculty,2.0,Weekend,Morning,9,1,0.8442495197291002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,120,Medium
Design,Workshop,Industry,2.0,Weekend,Morning,2,0,0.6168442108887459,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,36,Low
Law,Guest_Lecture,Industry,1.5,Weekend,Afternoon,10,1,0.5781407668342992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94,Medium
Music,Workshop,Industry,2.5,Weekday,Evening,3,0,0.5256910991971699,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,65,Low
Music,Career_Talk,Industry,1.5,Weekend,Evening,2,1,0.07693152126406666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,46,Low
Law,Workshop,Faculty,1.0,Weekday,Morning,2,0,0.3476693083007718,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61,Low
Tech,Guest_Lecture,Industry,2.0,Weekday,Afternoon,7,1,0.6191498171601391,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,122,Medium
Music,Career_Talk,Industry,1.0,Weekday,Evening,4,1,0.12555009140970608,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Morning,7,1,0.9209941051311178,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,81,Medium
Business,Guest_Lecture,Alumni,1.0,Weekday,Morning,13,0,0.07264803377657858,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,74,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Morning,12,1,0.6797860385434875,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,136,High
Tech,Workshop,Industry,1.0,Weekday,Morning,11,0,0.30124198493988796,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,85,Medium
Business,Guest_Lecture,Faculty,1.0,Weekday,Evening,7,0,0.8636746147813341,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,51,Low
Tech,Career_Talk,Industry,1.5,Weekday,Evening,2,1,0.8268370125444657,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,119,Medium
Tech,Career_Talk,Alumni,2.0,Weekday,Afternoon,6,1,0.333211334066676,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,81,Medium
Design,Workshop,Industry,2.5,Weekday,Afternoon,1,1,0.46211328319002865,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,108,Medium
Business,Workshop,Faculty,1.0,Weekday,Evening,2,1,0.9591113982195408,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,58,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Morning,5,1,0.6079016963543981,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,45,Low
Law,Guest_Lecture,Faculty,1.5,Weekend,Morning,10,0,0.006002330236535625,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,85,Medium
Music,Workshop,Faculty,1.0,Weekday,Morning,12,0,0.7772411411402442,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,Low
Business,Workshop,Faculty,1.5,Weekday,Evening,9,0,0.36131397666074694,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,31,Low
Design,Workshop,Industry,1.5,Weekend,Evening,4,0,0.2758407357387491,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,88,Medium
Tech,Guest_Lecture,Faculty,2.0,Weekend,Afternoon,11,1,0.8321409052628596,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,120,Medium
Tech,Workshop,Faculty,1.0,Weekday,Evening,14,0,0.9675271668582736,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,128,Medium
Tech,Workshop,Faculty,2.0,Weekend,Morning,10,1,0.06204007495747221,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111,Medium
Tech,Workshop,Faculty,1.5,Weekend,Afternoon,11,0,0.39035622476837095,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,88,Medium
Music,Career_Talk,Industry,2.0,Weekday,Evening,13,0,0.27971512769956464,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,79,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,11,1,0.897753931264707,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,99,Medium
Design,Workshop,Industry,2.0,Weekday,Afternoon,13,0,0.8676949634696878,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,101,Medium
Music,Guest_Lecture,Industry,2.0,Weekend,Morning,5,0,0.9011171349524765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91,Medium
Design,Workshop,Industry,1.0,Weekday,Evening,5,1,0.04265962626790809,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,49,Low
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,3,0,0.05010974591185968,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10,Low
Business,Career_Talk,Faculty,2.0,Weekend,Afternoon,3,0,0.5514003846911474,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,27,Low
Music,Workshop,Faculty,1.0,Weekend,Morning,8,1,0.1669014948196632,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,55,Low
Music,Workshop,Faculty,1.5,Weekday,Morning,13,0,0.11265857716514693,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,69,Low
Tech,Workshop,Faculty,1.5,Weekend,Afternoon,4,1,0.26035835485432623,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,50,Low
Tech,Workshop,Industry,2.0,Weekend,Afternoon,10,1,0.7094006048114666,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,105,Medium
Business,Workshop,Industry,1.0,Weekend,Morning,2,0,0.6716540746205996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,77,Medium
Law,Workshop,Faculty,1.5,Weekend,Morning,14,1,0.7851921238534788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,135,High
Law,Workshop,Faculty,1.0,Weekday,Afternoon,8,0,0.06275277995661754,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,51,Low
Design,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,7,0,0.7664132700177704,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,58,Low
Music,Workshop,Faculty,2.0,Weekday,Afternoon,6,1,0.49061752173393003,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,78,Medium
Business,Workshop,Faculty,1.5,Weekend,Morning,14,0,0.3129952135017948,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,103,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekend,Evening,6,0,0.6102846150111396,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,101,Medium
Business,Workshop,Faculty,1.0,Weekend,Evening,2,0,0.7995301384036989,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90,Medium
Tech,Workshop,Faculty,1.0,Weekend,Afternoon,8,0,0.10387497259611234,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,58,Low
Design,Workshop,Industry,2.0,Weekend,Evening,9,0,0.8072924272984444,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90,Medium
Design,Workshop,Industry,1.0,Weekday,Evening,11,0,0.5694398836357374,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,61,Low
Tech,Workshop,Industry,2.0,Weekday,Morning,7,1,0.6200540282198224,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,132,High
Tech,Career_Talk,Faculty,2.0,Weekday,Evening,4,1,0.878952161892939,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,89,Medium
Law,Career_Talk,Faculty,2.0,Weekend,Afternoon,1,0,0.7099875914808582,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,58,Low
Business,Workshop,Industry,1.0,Weekday,Afternoon,14,0,0.5835241641873906,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,96,Medium
Design,Workshop,Industry,1.5,Weekday,Afternoon,3,0,0.3360226502696193,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,57,Low
Business,Guest_Lecture,Faculty,1.0,Weekday,Morning,5,0,0.510310161543248,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,57,Low
Business,Guest_Lecture,Industry,2.5,Weekday,Evening,3,1,0.8365665885601204,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,Medium
Law,Workshop,Faculty,2.0,Weekday,Evening,4,1,0.9956072249239818,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,69,Low
Music,Workshop,Industry,1.5,Weekend,Morning,1,0,0.7561521154010431,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,80,Medium
Tech,Workshop,Industry,2.0,Weekend,Afternoon,5,1,0.7901625650335776,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,134,High
Tech,Guest_Lecture,Industry,1.0,Weekday,Evening,14,1,0.6994180509977496,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,98,Medium
Business,Workshop,Industry,1.5,Weekend,Evening,4,0,0.766950489723654,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,75,Medium
Music,Workshop,Industry,2.0,Weekday,Afternoon,14,1,0.24317965267470953,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,89,Medium
Tech,Workshop,Industry,1.0,Weekday,Morning,9,0,0.42383297307742795,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96,Medium
Design,Workshop,Industry,2.5,Weekday,Afternoon,13,1,0.5559959842656582,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,117,Medium
Design,Guest_Lecture,Industry,2.0,Weekend,Morning,9,1,0.5494641303373318,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,102,Medium
Business,Guest_Lecture,Faculty,2.5,Weekday,Evening,14,0,0.5972677921803481,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,26,Low
Design,Guest_Lecture,Industry,2.0,Weekday,Evening,8,0,0.9735347929297427,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,87,Medium
Law,Workshop,Industry,1.0,Weekday,Evening,12,0,0.8552705359214411,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,50,Low
Law,Workshop,Industry,1.5,Weekday,Morning,1,1,0.8278331918064396,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,121,Medium
Law,Career_Talk,Alumni,1.0,Weekday,Evening,14,1,0.8303701441260827,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,78,Medium
