Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Law,Workshop,Faculty,2.0,Weekday,Evening,4,1,0.08867442925443059,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35,Low
Tech,Workshop,Faculty,2.5,Weekday,Morning,11,0,0.1955744684003875,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,45,Low
Design,Workshop,Alumni,1.0,Weekend,Evening,2,1,0.9673392979297769,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,78,Medium
Law,Workshop,Industry,1.0,Weekday,Evening,10,1,0.41147174547955434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,86,Medium
Tech,Career_Talk,Faculty,2.0,Weekend,Evening,12,1,0.8726464632512465,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,82,Medium
Tech,Workshop,Industry,1.5,Weekday,Evening,14,1,0.3833830127622103,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55,Low
Design,Workshop,Industry,2.0,Weekday,Evening,9,0,0.5183065424323849,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,57,Low
Tech,Career_Talk,Industry,1.5,Weekday,Morning,13,0,0.9469366610147475,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,112,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,7,0,0.9563789035898965,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37,Low
Design,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,13,1,0.16553492903770461,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,80,Medium
Law,Career_Talk,Industry,2.0,Weekend,Evening,11,0,0.676755223675337,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,95,Medium
Design,Guest_Lecture,Faculty,1.5,Weekday,Evening,13,0,0.42421702253357674,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,57,Low
Tech,Workshop,Industry,1.5,Weekday,Morning,13,0,0.1497630189850081,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,36,Low
Business,Guest_Lecture,Industry,1.5,Weekday,Evening,10,1,0.025773446567908476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,83,Medium
Design,Guest_Lecture,Industry,1.5,Weekday,Afternoon,4,1,0.507796384468415,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,85,Medium
Music,Workshop,Faculty,1.5,Weekday,Evening,1,0,0.09373487657894009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10,Low
Tech,Workshop,Faculty,2.0,Weekday,Afternoon,5,1,0.9383696447039596,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,93,Medium
Design,Workshop,Industry,1.5,Weekend,Afternoon,5,0,0.24994070367632915,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,Low
Design,Career_Talk,Industry,2.5,Weekday,Evening,14,0,0.4398203957935559,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,54,Low
Business,Workshop,Faculty,1.5,Weekday,Afternoon,1,0,0.726376660903176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,93,Medium
Design,Workshop,Faculty,2.5,Weekday,Evening,8,1,0.5076712801990175,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,26,Low
Law,Guest_Lecture,Industry,2.0,Weekday,Evening,14,1,0.37735726919226487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,100,Medium
Tech,Career_Talk,Faculty,2.0,Weekday,Evening,4,1,0.6296022007148226,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,88,Medium
Law,Workshop,Faculty,2.0,Weekday,Evening,9,0,0.19768662354239286,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10,Low
Design,Workshop,Faculty,1.5,Weekend,Evening,3,0,0.4907503854243661,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27,Low
Law,Workshop,Industry,1.5,Weekday,Morning,6,1,0.9631578271366149,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,95,Medium
Tech,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,14,1,0.7847568798532475,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,130,High
Business,Guest_Lecture,Faculty,1.0,Weekday,Morning,10,1,0.33469953400945784,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,83,Medium
Business,Career_Talk,Industry,1.0,Weekday,Afternoon,8,1,0.9126404296263552,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117,Medium
Tech,Workshop,Alumni,1.0,Weekday,Evening,14,1,0.8748735330960773,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,133,High
Design,Workshop,Faculty,2.0,Weekday,Evening,13,0,0.271466090289493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10,Low
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,4,0,0.9341990684373748,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49,Low
Music,Workshop,Faculty,1.5,Weekend,Evening,9,1,0.48535129282961853,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,60,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Morning,10,0,0.9328235181786185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,125,High
Music,Guest_Lecture,Faculty,1.0,Weekday,Evening,7,0,0.5496727480407848,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,Low
Music,Workshop,Industry,1.5,Weekday,Morning,3,0,0.09673950446523916,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,39,Low
Music,Guest_Lecture,Alumni,2.0,Weekend,Morning,13,0,0.13917060023432304,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,Low
Tech,Workshop,Industry,1.5,Weekend,Morning,3,0,0.49785676106137366,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,69,Medium
Business,Guest_Lecture,Industry,2.5,Weekend,Evening,5,0,0.024834061637227567,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,75,Medium
Tech,Workshop,Industry,1.0,Weekday,Afternoon,4,1,0.7684075022187645,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,139,High
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,11,1,0.3076753774565736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,59,Low
Design,Workshop,Faculty,1.0,Weekday,Afternoon,2,1,0.031307683000931785,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34,Low
Law,Career_Talk,Faculty,1.0,Weekday,Morning,7,0,0.6486534658149222,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,83,Medium
Business,Career_Talk,Industry,1.0,Weekday,Morning,12,1,0.6056641499140878,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,109,Medium
Business,Career_Talk,Industry,1.0,Weekday,Morning,13,0,0.12657682684226523,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,58,Low
Law,Career_Talk,Faculty,2.0,Weekend,Afternoon,3,0,0.18126397782002002,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,66,Medium
Business,Workshop,Industry,2.0,Weekday,Morning,8,0,0.7434248745984167,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,104,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,7,0,0.1510998365624563,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,21,Low
Design,Workshop,Alumni,2.5,Weekday,Afternoon,5,0,0.006447486286796589,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,77,Medium
Tech,Career_Talk,Faculty,2.0,Weekday,Afternoon,12,0,0.9997130837255651,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,70,Medium
Business,Workshop,Industry,1.0,Weekday,Evening,11,0,0.2901740099454021,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,67,Medium
Tech,Workshop,Faculty,1.5,Weekday,Morning,2,0,0.8910517103600033,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,95,Medium
Tech,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,13,1,0.4140760991033565,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,114,Medium
Law,Workshop,Faculty,2.0,Weekend,Morning,6,0,0.9627776614464797,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,109,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Evening,12,1,0.4298834128768333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,73,Medium
Business,Workshop,Industry,1.0,Weekend,Evening,11,0,0.7493030472646887,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,129,High
Music,Guest_Lecture,Faculty,1.0,Weekend,Morning,7,0,0.9656441973986262,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,79,Medium
Business,Career_Talk,Industry,1.0,Weekday,Morning,10,0,0.2823144685164315,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,94,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Morning,7,1,0.029700090222812725,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45,Low
Design,Workshop,Alumni,1.5,Weekend,Morning,11,1,0.4486397244220979,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,Medium
Law,Workshop,Alumni,2.5,Weekday,Morning,3,1,0.7612893837456283,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62,Low
Music,Workshop,Industry,1.0,Weekday,Morning,9,0,0.56400317074283,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24,Low
Music,Workshop,Faculty,1.0,Weekday,Morning,1,0,0.8352550043256032,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,48,Low
Law,Guest_Lecture,Industry,1.0,Weekend,Morning,11,1,0.2667046373836629,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,55,Low
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,14,0,0.06793477914511414,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,75,Medium
Music,Workshop,Faculty,2.0,Weekday,Afternoon,11,0,0.2209188268242699,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,91,Medium
Tech,Workshop,Faculty,2.5,Weekday,Afternoon,11,0,0.22874342520401825,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,68,Medium
Business,Career_Talk,Industry,2.0,Weekday,Evening,12,1,0.33526141518538655,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,132,High
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,9,0,0.311783672859128,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55,Low
Tech,Workshop,Faculty,2.0,Weekday,Afternoon,9,0,0.23422023896702437,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,91,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Evening,9,0,0.1218294407551126,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36,Low
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,7,0,0.5218320260956435,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,95,Medium
Tech,Career_Talk,Faculty,2.5,Weekday,Morning,1,0,0.7113995543880332,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,65,Medium
Design,Workshop,Industry,2.0,Weekday,Afternoon,2,0,0.9083274093213244,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48,Low
Business,Guest_Lecture,Industry,2.0,Weekday,Afternoon,7,1,0.2757685046141576,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,59,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,4,0,0.6605374321258601,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,29,Low
Law,Career_Talk,Faculty,1.0,Weekday,Evening,13,1,0.5275601916735643,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,81,Medium
Music,Guest_Lecture,Industry,2.0,Weekday,Afternoon,14,0,0.8838841197292022,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,67,Medium
Business,Guest_Lecture,Industry,1.5,Weekday,Evening,7,0,0.6950625236672139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,46,Low
Design,Workshop,Alumni,2.5,Weekday,Afternoon,10,1,0.18295347187199584,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,60,Low
Tech,Guest_Lecture,Alumni,1.0,Weekday,Morning,9,1,0.2663299676571076,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,93,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,4,1,0.6244835598557765,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,75,Medium
Tech,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,6,0,0.7511820772643134,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,63,Low
Tech,Guest_Lecture,Alumni,1.5,Weekday,Evening,6,1,0.0786997296073273,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,56,Low
Music,Workshop,Faculty,1.5,Weekday,Evening,2,1,0.6463753992827646,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,31,Low
Tech,Workshop,Industry,2.0,Weekday,Afternoon,1,0,0.17041891488973337,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,51,Low
Design,Workshop,Faculty,2.0,Weekday,Evening,5,0,0.9429367388942498,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,94,Medium
Music,Workshop,Alumni,1.5,Weekday,Afternoon,13,0,0.9637564054551272,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,108,Medium
Design,Workshop,Faculty,1.0,Weekend,Evening,2,1,0.8592011766424067,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,102,Medium
Tech,Workshop,Industry,1.5,Weekday,Morning,8,0,0.8605345864456163,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,109,Medium
Business,Guest_Lecture,Alumni,1.5,Weekend,Evening,9,0,0.9611396696453416,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,58,Low
Music,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,10,1,0.28606712085249186,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,93,Medium
Music,Guest_Lecture,Industry,2.0,Weekday,Afternoon,14,0,0.5226144766791647,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,62,Low
Tech,Guest_Lecture,Alumni,1.5,Weekend,Evening,6,0,0.1339038466986341,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36,Low
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,6,1,0.4561802432417177,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,80,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,8,0,0.10465491460918697,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,60,Low
Law,Guest_Lecture,Alumni,1.0,Weekday,Evening,13,0,0.6916647488882642,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,76,Medium
Law,Career_Talk,Industry,1.5,Weekday,Morning,9,0,0.07566561882701317,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,Low
Design,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,1,0,0.859567843910156,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,64,Medium
Music,Guest_Lecture,Industry,2.5,Weekend,Evening,7,0,0.8515718667670245,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,86,Medium
Business,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,8,0,0.9656196044232761,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,73,Medium
Tech,Guest_Lecture,Alumni,2.0,Weekday,Morning,13,1,0.027230577040366355,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,49,Low
Business,Guest_Lecture,Faculty,1.5,Weekend,Morning,10,0,0.8186134440722307,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,10,1,0.29284561359815975,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,84,Medium
Design,Workshop,Faculty,1.5,Weekend,Evening,5,1,0.19587942002524117,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,99,Medium
Design,Workshop,Industry,1.5,Weekday,Afternoon,11,1,0.7505550984608076,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,91,Medium
Tech,Workshop,Industry,1.5,Weekend,Morning,2,0,0.12006493035385413,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,27,Low
Tech,Guest_Lecture,Industry,2.5,Weekday,Afternoon,3,0,0.8757958803566559,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,Low
Law,Guest_Lecture,Faculty,1.5,Weekend,Morning,4,1,0.8753299434295939,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,65,Medium
Business,Workshop,Faculty,1.0,Weekend,Evening,7,1,0.5559609461353864,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,85,Medium
Design,Workshop,Faculty,1.5,Weekday,Evening,1,1,0.42273255057220116,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,39,Low
Business,Guest_Lecture,Industry,2.5,Weekend,Morning,8,0,0.8894801752061838,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,68,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,13,1,0.7123726160877811,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,104,Medium
Law,Career_Talk,Faculty,2.5,Weekend,Evening,6,0,0.03218691137533003,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,45,Low
Music,Workshop,Alumni,2.5,Weekend,Afternoon,1,0,0.41201958788410054,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,72,Medium
Tech,Workshop,Alumni,1.5,Weekend,Afternoon,4,1,0.4297795521883009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,85,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,1,0,0.8561429636672553,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49,Low
Business,Workshop,Faculty,1.0,Weekend,Afternoon,9,0,0.8827502186758279,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,127,High
Music,Workshop,Industry,1.0,Weekday,Evening,12,1,0.54356361778277,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,70,Medium
Tech,Workshop,Industry,1.5,Weekday,Evening,5,1,0.11226524589672238,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,64,Medium
Design,Workshop,Faculty,2.0,Weekday,Morning,5,1,0.6090773175954949,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,65,Medium
Design,Workshop,Faculty,2.5,Weekday,Evening,5,0,0.4604292087546935,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Evening,6,0,0.422922600477567,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,57,Low
Design,Workshop,Industry,1.5,Weekend,Morning,10,1,0.984322875238366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,118,High
Law,Workshop,Faculty,1.5,Weekend,Evening,5,1,0.9958259514929969,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74,Medium
Law,Workshop,Industry,1.5,Weekday,Afternoon,6,1,0.4095984783010931,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,62,Low
Law,Career_Talk,Industry,1.5,Weekday,Afternoon,13,0,0.9345821453117751,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,136,High
